n, mean, var, SE_mean, SE_var, mean_lower95, mean_upper95, var_lower95, var_upper95
200,-0.516616,1.776704,0.094252,0.178116,-0.701351,-0.331881,1.427596,2.125812
200,-0.545582,2.157345,0.103859,0.216276,-0.749146,-0.342018,1.733444,2.581245
200,-0.505469,1.816590,0.095305,0.182115,-0.692266,-0.318672,1.459645,2.173535
200,-0.622613,2.353665,0.108482,0.235957,-0.835237,-0.409988,1.891189,2.816141
200,-0.534241,2.395426,0.109440,0.240144,-0.748744,-0.319738,1.924745,2.866108
200,-0.496048,1.856133,0.096336,0.186079,-0.684867,-0.307229,1.491418,2.220848
200,-0.459302,2.270185,0.106541,0.227588,-0.668122,-0.250482,1.824112,2.716258
200,-0.409647,2.157460,0.103862,0.216287,-0.613216,-0.206077,1.733536,2.581383
200,-0.539616,2.114018,0.102811,0.211932,-0.741125,-0.338106,1.698630,2.529405
200,-0.466572,1.879953,0.096952,0.188467,-0.656599,-0.276546,1.510557,2.249348
200,-0.502418,2.157785,0.103870,0.216320,-0.706003,-0.298833,1.733798,2.581772
200,-0.524158,2.042115,0.101047,0.204724,-0.722211,-0.326105,1.640856,2.443374
200,-0.299941,2.205206,0.105005,0.221074,-0.505751,-0.094132,1.771901,2.638510
200,-0.469072,2.060752,0.101507,0.206592,-0.668026,-0.270117,1.655831,2.465672
200,-0.528721,2.063928,0.101586,0.206911,-0.727829,-0.329613,1.658383,2.469474
200,-0.483249,2.203570,0.104966,0.220910,-0.688982,-0.277515,1.770586,2.636553
200,-0.497450,1.865238,0.096572,0.186992,-0.686732,-0.308169,1.498734,2.231742
200,-0.550770,1.969582,0.099237,0.197452,-0.745274,-0.356266,1.582575,2.356588
200,-0.565692,2.013336,0.100333,0.201839,-0.762345,-0.369040,1.617732,2.408940
200,-0.538710,2.297894,0.107189,0.230366,-0.748800,-0.328620,1.846377,2.749411
200,-0.547315,2.129806,0.103194,0.213515,-0.749575,-0.345054,1.711316,2.548295
200,-0.424123,2.160444,0.103934,0.216587,-0.627833,-0.220412,1.735934,2.584953
200,-0.552305,1.717013,0.092656,0.172132,-0.733910,-0.370700,1.379634,2.054392
200,-0.535992,1.986394,0.099659,0.199138,-0.731325,-0.340660,1.596084,2.376704
200,-0.530235,1.916208,0.097883,0.192102,-0.722085,-0.338385,1.539689,2.292727
200,-0.491392,1.671645,0.091423,0.167584,-0.670582,-0.312202,1.343180,2.000109
200,-0.443407,2.111422,0.102748,0.211672,-0.644793,-0.242021,1.696545,2.526299
200,-0.635811,2.181678,0.104443,0.218715,-0.840520,-0.431103,1.752996,2.610359
200,-0.466934,1.812888,0.095207,0.181744,-0.653541,-0.280328,1.456670,2.169106
200,-0.375489,1.684095,0.091763,0.168832,-0.555344,-0.195633,1.353184,2.015006
200,-0.552389,2.052895,0.101314,0.205805,-0.750964,-0.353814,1.649518,2.456272
200,-0.531379,2.458930,0.110881,0.246510,-0.748706,-0.314051,1.975770,2.942089
200,-0.691772,1.819963,0.095393,0.182453,-0.878742,-0.504802,1.462355,2.177571
200,-0.407774,1.909370,0.097708,0.191416,-0.599282,-0.216266,1.534195,2.284546
200,-0.525041,2.440086,0.110456,0.244621,-0.741533,-0.308548,1.960629,2.919542
200,-0.387274,1.744558,0.093396,0.174894,-0.570330,-0.204218,1.401766,2.087349
200,-0.532105,1.774865,0.094204,0.177932,-0.716744,-0.347466,1.426119,2.123612
200,-0.362515,1.748371,0.093498,0.175276,-0.545771,-0.179259,1.404831,2.091912
200,-0.542203,1.659914,0.091102,0.166408,-0.720763,-0.363644,1.333754,1.986073
200,-0.493798,1.728436,0.092963,0.173277,-0.676006,-0.311590,1.388812,2.068059
200,-0.560154,2.364191,0.108724,0.237012,-0.773253,-0.347054,1.899646,2.828735
200,-0.379671,2.050761,0.101261,0.205591,-0.578142,-0.181199,1.647803,2.453719
200,-0.437410,2.640627,0.114905,0.264725,-0.662623,-0.212196,2.121765,3.159488
200,-0.613450,1.939702,0.098481,0.194457,-0.806473,-0.420427,1.558566,2.320838
200,-0.529492,2.045835,0.101139,0.205097,-0.727726,-0.331259,1.643845,2.447825
200,-0.401189,1.761004,0.093835,0.176542,-0.585106,-0.217272,1.414981,2.107027
200,-0.599529,2.196070,0.104787,0.220158,-0.804912,-0.394146,1.764560,2.627580
200,-0.426265,1.798447,0.094827,0.180296,-0.612127,-0.240403,1.445067,2.151828
200,-0.470064,1.888010,0.097160,0.189275,-0.660497,-0.279631,1.517031,2.258988
200,-0.415395,1.971828,0.099293,0.197678,-0.610010,-0.220781,1.584380,2.359276
200,-0.624176,2.064714,0.101605,0.206990,-0.823321,-0.425030,1.659015,2.470414
200,-0.474216,1.720240,0.092743,0.172456,-0.655992,-0.292441,1.382227,2.058253
200,-0.485657,2.365445,0.108753,0.237138,-0.698813,-0.272501,1.900654,2.830236
200,-0.514839,1.826902,0.095575,0.183149,-0.702165,-0.327512,1.467930,2.185873
200,-0.741159,1.835729,0.095805,0.184034,-0.928937,-0.553380,1.475023,2.196435
200,-0.511493,1.884623,0.097073,0.188935,-0.701756,-0.321231,1.514310,2.254936
200,-0.503416,2.122505,0.103017,0.212783,-0.705330,-0.301503,1.705450,2.539560
200,-0.502391,2.296424,0.107155,0.230219,-0.712414,-0.292368,1.845195,2.747652
200,-0.466255,2.266397,0.106452,0.227208,-0.674900,-0.257609,1.821069,2.711726
200,-0.467688,1.924228,0.098087,0.192906,-0.659939,-0.275437,1.546133,2.302323
200,-0.443128,1.817055,0.095317,0.182161,-0.629949,-0.256308,1.460019,2.174092
200,-0.737852,2.038374,0.100955,0.204349,-0.935724,-0.539981,1.637850,2.438898
200,-0.493648,1.927975,0.098183,0.193281,-0.686087,-0.301210,1.549144,2.306806
200,-0.457144,1.977435,0.099434,0.198240,-0.652035,-0.262252,1.588885,2.365984
200,-0.480252,1.898792,0.097437,0.190356,-0.671229,-0.289276,1.525695,2.271889
200,-0.596125,1.903000,0.097545,0.190778,-0.787313,-0.404937,1.529076,2.276925
200,-0.601818,1.883113,0.097034,0.188784,-0.792004,-0.411632,1.513097,2.253129
200,-0.612585,1.923854,0.098078,0.192868,-0.804818,-0.420353,1.545832,2.301875
200,-0.442962,1.885948,0.097107,0.189068,-0.633291,-0.252632,1.515375,2.256522
200,-0.473475,2.143978,0.103537,0.214936,-0.676407,-0.270542,1.722703,2.565252
200,-0.417760,1.703670,0.092295,0.170795,-0.598658,-0.236862,1.368913,2.038428
200,-0.592996,1.949426,0.098728,0.195432,-0.786502,-0.399490,1.566380,2.332473
200,-0.672972,1.850138,0.096181,0.185478,-0.861486,-0.484459,1.486601,2.213675
200,-0.677175,1.897461,0.097403,0.190222,-0.868085,-0.486266,1.524625,2.270296
200,-0.402924,1.817290,0.095323,0.182185,-0.589757,-0.216092,1.460208,2.174373
200,-0.615653,1.856070,0.096335,0.186073,-0.804469,-0.426837,1.491368,2.220773
200,-0.224414,1.958330,0.098953,0.196324,-0.418362,-0.030467,1.573534,2.343126
200,-0.475162,2.083113,0.102057,0.208834,-0.675193,-0.275131,1.673798,2.492428
200,-0.539638,1.761962,0.093861,0.176638,-0.723605,-0.355671,1.415751,2.108173
200,-0.525677,1.984093,0.099602,0.198907,-0.720896,-0.330458,1.594235,2.373951
200,-0.457193,1.828643,0.095620,0.183323,-0.644609,-0.269778,1.469330,2.187957
200,-0.467406,1.917483,0.097915,0.192229,-0.659320,-0.275492,1.540713,2.294252
200,-0.614802,1.838004,0.095865,0.184262,-0.802696,-0.426907,1.476851,2.199157
200,-0.496479,1.819921,0.095392,0.182449,-0.683447,-0.309511,1.462321,2.177521
200,-0.485094,1.646337,0.090729,0.165047,-0.662923,-0.307266,1.322845,1.969828
200,-0.545023,2.152030,0.103731,0.215743,-0.748336,-0.341710,1.729174,2.574887
200,-0.481991,1.612073,0.089780,0.161612,-0.657959,-0.306023,1.295314,1.928833
200,-0.373160,1.926937,0.098156,0.193177,-0.565547,-0.180773,1.548309,2.305564
200,-0.527752,1.566789,0.088510,0.157072,-0.701230,-0.354273,1.258928,1.874650
200,-0.685866,2.071011,0.101760,0.207621,-0.885315,-0.486417,1.664074,2.477948
200,-0.546014,2.088219,0.102182,0.209346,-0.746290,-0.345738,1.677901,2.498537
200,-0.483442,2.163743,0.104013,0.216917,-0.687308,-0.279577,1.738585,2.588901
200,-0.531728,2.085078,0.102105,0.209031,-0.731853,-0.331602,1.675378,2.494779
200,-0.485982,2.246175,0.105976,0.225181,-0.693695,-0.278270,1.804820,2.687530
200,-0.320286,2.004965,0.100124,0.201000,-0.516529,-0.124042,1.611006,2.398925
200,-0.585252,2.105805,0.102611,0.211109,-0.786369,-0.384134,1.692032,2.519579
200,-0.362701,1.949292,0.098724,0.195418,-0.556201,-0.169202,1.566272,2.332312
200,-0.333016,1.994120,0.099853,0.199912,-0.528728,-0.137305,1.602292,2.385949
200,-0.400116,1.870294,0.096703,0.187499,-0.589654,-0.210578,1.502796,2.237791
200,-0.376926,2.108787,0.102684,0.211408,-0.578186,-0.175666,1.694427,2.523146
200,-0.501447,1.748412,0.093499,0.175280,-0.684705,-0.318189,1.404863,2.091961
200,-0.349136,1.876817,0.096871,0.188153,-0.539004,-0.159268,1.508038,2.245596
200,-0.587471,2.313822,0.107560,0.231963,-0.798288,-0.376654,1.859175,2.768469
200,-0.724687,2.022221,0.100554,0.202730,-0.921772,-0.527601,1.624871,2.419571
200,-0.608483,2.139028,0.103417,0.214440,-0.811181,-0.405785,1.718726,2.559329
200,-0.587246,2.264284,0.106402,0.226997,-0.795794,-0.378698,1.819371,2.709197
200,-0.386266,2.105394,0.102601,0.211068,-0.587364,-0.185168,1.691701,2.519087
200,-0.422316,1.934912,0.098359,0.193977,-0.615101,-0.229532,1.554718,2.315107
200,-0.535873,1.637659,0.090489,0.164177,-0.713232,-0.358514,1.315873,1.959446
200,-0.498321,1.847187,0.096104,0.185182,-0.686684,-0.309957,1.484230,2.210145
200,-0.385982,2.282923,0.106839,0.228865,-0.595386,-0.176577,1.834347,2.731499
200,-0.489801,1.934143,0.098340,0.193900,-0.682547,-0.297055,1.554100,2.314187
200,-0.492165,1.944809,0.098611,0.194969,-0.685442,-0.298888,1.562670,2.326948
200,-0.410648,2.122558,0.103018,0.212788,-0.612564,-0.208732,1.705493,2.539623
200,-0.493343,1.923669,0.098073,0.192850,-0.685567,-0.301120,1.545683,2.301654
200,-0.556434,2.343637,0.108251,0.234952,-0.768605,-0.344263,1.883131,2.804142
200,-0.329637,2.225713,0.105492,0.223130,-0.536402,-0.122873,1.788378,2.663047
200,-0.547203,1.916637,0.097894,0.192145,-0.739075,-0.355332,1.540034,2.293241
200,-0.276286,1.743865,0.093377,0.174824,-0.459306,-0.093267,1.401209,2.086520
200,-0.596379,1.985677,0.099641,0.199066,-0.791676,-0.401082,1.595508,2.375847
200,-0.564915,2.060040,0.101490,0.206521,-0.763836,-0.365995,1.655259,2.464821
200,-0.462840,2.214985,0.105237,0.222054,-0.669106,-0.256575,1.779759,2.650212
200,-0.559595,2.098058,0.102422,0.210332,-0.760342,-0.358848,1.685806,2.510309
200,-0.784475,1.954609,0.098859,0.195951,-0.978238,-0.590712,1.570544,2.338674
200,-0.478184,1.691867,0.091975,0.169611,-0.658454,-0.297913,1.359429,2.024305
200,-0.524138,2.061337,0.101522,0.206651,-0.723121,-0.325155,1.656301,2.466373
200,-0.429366,2.010005,0.100250,0.201505,-0.625856,-0.232876,1.615055,2.404955
200,-0.529398,1.727058,0.092926,0.173139,-0.711533,-0.347262,1.387705,2.066411
200,-0.585617,1.782219,0.094399,0.178669,-0.770638,-0.400596,1.432027,2.132410
200,-0.350033,2.060764,0.101508,0.206594,-0.548988,-0.151078,1.655841,2.465687
200,-0.362544,2.207390,0.105057,0.221293,-0.568456,-0.156633,1.773656,2.641124
200,-0.464452,1.579545,0.088869,0.158351,-0.638635,-0.290268,1.269178,1.889913
200,-0.320563,2.081919,0.102027,0.208714,-0.520537,-0.120590,1.672839,2.490999
200,-0.327068,2.358418,0.108591,0.236434,-0.539907,-0.114228,1.895008,2.821828
200,-0.609651,2.072839,0.101805,0.207804,-0.809188,-0.410114,1.665543,2.480135
200,-0.508516,2.036860,0.100917,0.204197,-0.706314,-0.310718,1.636633,2.437086
200,-0.647806,1.698652,0.092159,0.170291,-0.828438,-0.467175,1.364881,2.032423
200,-0.521601,1.822987,0.095472,0.182756,-0.708726,-0.334476,1.464785,2.181189
200,-0.447044,2.103938,0.102566,0.210922,-0.648072,-0.246015,1.690531,2.517345
200,-0.489997,2.065373,0.101621,0.207056,-0.689174,-0.290819,1.659544,2.471202
200,-0.593515,1.807009,0.095053,0.181154,-0.779818,-0.407211,1.451946,2.162071
200,-0.629234,1.782638,0.094410,0.178711,-0.814277,-0.444191,1.432364,2.132912
200,-0.595465,1.751020,0.093569,0.175541,-0.778860,-0.412071,1.406958,2.095081
200,-0.621304,2.156758,0.103845,0.216217,-0.824840,-0.417768,1.732973,2.580544
200,-0.390241,2.053970,0.101340,0.205912,-0.588868,-0.191614,1.650382,2.457558
200,-0.545788,1.842940,0.095993,0.184756,-0.733934,-0.357641,1.480817,2.205062
200,-0.587855,2.264912,0.106417,0.227060,-0.796432,-0.379277,1.819875,2.709949
200,-0.514526,2.202660,0.104944,0.220819,-0.720217,-0.308836,1.769855,2.635465
200,-0.438174,2.016505,0.100412,0.202157,-0.634981,-0.241367,1.620279,2.412732
200,-0.461647,2.005136,0.100128,0.201017,-0.657898,-0.265395,1.611143,2.399129
200,-0.498671,1.848106,0.096128,0.185274,-0.687081,-0.310260,1.484968,2.211244
200,-0.273399,1.810170,0.095136,0.181471,-0.459865,-0.086932,1.454486,2.165853
200,-0.442503,1.817910,0.095339,0.182247,-0.629367,-0.255638,1.460706,2.175115
200,-0.371557,1.863818,0.096535,0.186850,-0.560767,-0.182348,1.497593,2.230043
200,-0.495746,2.092433,0.102285,0.209768,-0.696224,-0.295268,1.681287,2.503580
200,-0.450701,2.026282,0.100655,0.203137,-0.647984,-0.253417,1.628134,2.424430
200,-0.534168,1.892227,0.097268,0.189698,-0.724814,-0.343522,1.520420,2.264034
200,-0.510710,1.674859,0.091511,0.167906,-0.690072,-0.331348,1.345763,2.003956
200,-0.395702,1.556130,0.088208,0.156003,-0.568589,-0.222814,1.250363,1.861897
200,-0.471848,2.046536,0.101157,0.205167,-0.670115,-0.273581,1.644409,2.448664
200,-0.571849,1.864475,0.096552,0.186915,-0.761092,-0.382606,1.498121,2.230829
200,-0.563612,2.216273,0.105268,0.222183,-0.769938,-0.357287,1.780793,2.651752
200,-0.596440,2.076279,0.101889,0.208149,-0.796143,-0.396737,1.668307,2.484250
200,-0.422870,2.252516,0.106125,0.225817,-0.630876,-0.214864,1.809915,2.695117
200,-0.688645,1.809789,0.095126,0.181433,-0.875092,-0.502198,1.454180,2.165398
200,-0.478718,1.936627,0.098403,0.194149,-0.671588,-0.285849,1.556095,2.317158
200,-0.598248,1.922955,0.098055,0.192778,-0.790436,-0.406060,1.545110,2.300800
200,-0.312588,1.580176,0.088887,0.158414,-0.486807,-0.138370,1.269685,1.890668
200,-0.350226,2.162559,0.103985,0.216799,-0.554036,-0.146417,1.737634,2.587484
200,-0.501987,1.995069,0.099877,0.200008,-0.697745,-0.306228,1.603055,2.387084
200,-0.405647,1.975260,0.099380,0.198022,-0.600431,-0.210863,1.587138,2.363383
200,-0.480355,1.960092,0.098997,0.196501,-0.674389,-0.286320,1.574950,2.345234
200,-0.673960,1.782015,0.094393,0.178649,-0.858971,-0.488950,1.431864,2.132166
200,-0.380234,2.241790,0.105872,0.224742,-0.587744,-0.172724,1.801297,2.682284
200,-0.634815,2.128881,0.103172,0.213422,-0.837032,-0.432599,1.710573,2.547188
200,-0.307732,2.004228,0.100106,0.200926,-0.503939,-0.111525,1.610414,2.398043
200,-0.693903,2.039448,0.100981,0.204457,-0.891826,-0.495979,1.638713,2.440183
200,-0.526731,2.235107,0.105714,0.224072,-0.733931,-0.319531,1.795927,2.674287
200,-0.577674,2.040731,0.101013,0.204585,-0.775660,-0.379689,1.639744,2.441718
200,-0.475241,2.140652,0.103457,0.214602,-0.678016,-0.272466,1.720031,2.561272
200,-0.573824,1.970861,0.099269,0.197581,-0.768391,-0.379257,1.583603,2.358120
200,-0.648838,2.285608,0.106902,0.229134,-0.858366,-0.439310,1.836505,2.734712
200,-0.400674,1.707494,0.092398,0.171178,-0.581775,-0.219573,1.371986,2.043003
200,-0.431169,2.145677,0.103578,0.215106,-0.634182,-0.228156,1.724069,2.567285
200,-0.527980,2.256439,0.106218,0.226210,-0.736166,-0.319793,1.813067,2.699811
200,-0.564812,2.164914,0.104041,0.217035,-0.768733,-0.360891,1.739526,2.590302
200,-0.477468,1.696029,0.092088,0.170029,-0.657960,-0.296977,1.362773,2.029285
200,-0.730845,2.135126,0.103323,0.214048,-0.933358,-0.528332,1.715591,2.554661
200,-0.431176,2.202587,0.104943,0.220811,-0.636863,-0.225488,1.769797,2.635377
200,-0.524210,1.799642,0.094859,0.180416,-0.710134,-0.338287,1.446027,2.153257
200,-0.518642,1.711680,0.092512,0.171598,-0.699965,-0.337319,1.375349,2.048011
200,-0.543143,2.198030,0.104834,0.220355,-0.748617,-0.337669,1.766135,2.629925
200,-0.485467,1.898483,0.097429,0.190325,-0.676428,-0.294506,1.525446,2.271519
200,-0.519086,2.222475,0.105415,0.222805,-0.725700,-0.312473,1.785777,2.659173
200,-0.500700,2.412668,0.109833,0.241872,-0.715973,-0.285427,1.938599,2.886738
200,-0.477353,2.102175,0.102523,0.210745,-0.678297,-0.276409,1.689115,2.515236
200,-0.520036,2.029029,0.100723,0.203412,-0.717453,-0.322619,1.630341,2.427716
200,-0.428698,1.808091,0.095081,0.181263,-0.615057,-0.242339,1.452815,2.163366
200,-0.480920,1.747221,0.093467,0.175161,-0.664116,-0.297725,1.403906,2.090536
200,-0.554062,1.791898,0.094655,0.179639,-0.739585,-0.368540,1.439805,2.143991
200,-0.644433,1.995898,0.099897,0.200091,-0.840232,-0.448634,1.603721,2.388076
200,-0.402508,2.131876,0.103244,0.213723,-0.604867,-0.200149,1.712980,2.550772
200,-0.550901,2.011946,0.100298,0.201700,-0.747486,-0.354317,1.616615,2.407278
200,-0.373546,1.890314,0.097219,0.189506,-0.564095,-0.182996,1.518883,2.261745
200,-0.418927,1.783536,0.094433,0.178801,-0.604017,-0.233838,1.433086,2.133986
200,-0.547299,1.936475,0.098399,0.194133,-0.740161,-0.354437,1.555973,2.316976
200,-0.581047,1.928306,0.098191,0.193315,-0.773502,-0.388592,1.549410,2.307203
200,-0.422697,1.725320,0.092879,0.172965,-0.604740,-0.240653,1.386309,2.064331
200,-0.435708,2.007534,0.100188,0.201257,-0.632076,-0.239339,1.613070,2.401998
200,-0.594196,1.748991,0.093514,0.175338,-0.777485,-0.410908,1.405328,2.092653
200,-0.515031,2.014534,0.100363,0.201959,-0.711742,-0.318320,1.618695,2.410374
200,-0.592014,2.057582,0.101429,0.206275,-0.790816,-0.393213,1.653284,2.461880
200,-0.516542,1.994058,0.099851,0.199906,-0.712250,-0.320833,1.602242,2.385874
200,-0.559997,1.853536,0.096269,0.185819,-0.748684,-0.371310,1.489332,2.217741
200,-0.520615,1.924838,0.098103,0.192967,-0.712897,-0.328333,1.546623,2.303053
200,-0.436284,2.014690,0.100367,0.201975,-0.633003,-0.239566,1.618820,2.410560
200,-0.469998,1.939464,0.098475,0.194433,-0.663009,-0.276987,1.558375,2.320553
200,-0.679499,2.074401,0.101843,0.207961,-0.879112,-0.479887,1.666798,2.482004
200,-0.488479,1.951154,0.098771,0.195605,-0.682071,-0.294887,1.567768,2.334539
200,-0.351641,1.869445,0.096681,0.187414,-0.541136,-0.162147,1.502115,2.236776
200,-0.661164,1.773908,0.094178,0.177836,-0.845753,-0.476574,1.425350,2.122467
200,-0.556573,1.975428,0.099384,0.198038,-0.751366,-0.361781,1.587272,2.363583
200,-0.457630,1.901300,0.097501,0.190607,-0.648733,-0.266528,1.527710,2.274890
200,-0.789077,1.940618,0.098504,0.194549,-0.982145,-0.596008,1.559303,2.321934
200,-0.687306,2.828701,0.118926,0.283580,-0.920402,-0.454210,2.272884,3.384518
200,-0.537584,1.734171,0.093117,0.173852,-0.720094,-0.355073,1.393421,2.074922
200,-0.472465,1.941805,0.098534,0.194668,-0.665593,-0.279338,1.560256,2.323354
200,-0.556647,1.577491,0.088811,0.158145,-0.730717,-0.382577,1.267527,1.887455
200,-0.307776,1.874918,0.096822,0.187962,-0.497548,-0.118004,1.506512,2.243325
200,-0.567537,2.305809,0.107373,0.231160,-0.777988,-0.357085,1.852736,2.758882
200,-0.481145,2.064562,0.101601,0.206974,-0.680284,-0.282007,1.658892,2.470231
200,-0.577004,2.001094,0.100027,0.200612,-0.773058,-0.380951,1.607895,2.394292
200,-0.404813,2.013370,0.100334,0.201842,-0.601467,-0.208159,1.617760,2.408981
200,-0.352830,2.098294,0.102428,0.210356,-0.553589,-0.152071,1.685997,2.510592
200,-0.497420,1.845309,0.096055,0.184994,-0.685687,-0.309152,1.482721,2.207897
200,-0.579353,1.837495,0.095851,0.184211,-0.767222,-0.391484,1.476442,2.198547
200,-0.349150,2.171827,0.104207,0.217728,-0.553396,-0.144904,1.745081,2.598573
200,-0.552209,1.587997,0.089107,0.159198,-0.726858,-0.377561,1.275968,1.900025
200,-0.540485,2.015132,0.100378,0.202019,-0.737225,-0.343745,1.619175,2.411089
200,-0.438448,1.733704,0.093105,0.173806,-0.620933,-0.255962,1.393046,2.074363
200,-0.708334,2.009258,0.100231,0.201430,-0.904787,-0.511880,1.614455,2.404061
200,-0.543985,1.789734,0.094597,0.179422,-0.729396,-0.358574,1.438066,2.141402
200,-0.568703,2.032517,0.100810,0.203762,-0.766290,-0.371116,1.633144,2.431890
200,-0.451224,2.045249,0.101125,0.205038,-0.649429,-0.253019,1.643374,2.447124
200,-0.507198,2.106021,0.102616,0.211131,-0.708326,-0.306070,1.692205,2.519836
200,-0.432042,2.053132,0.101320,0.205828,-0.630629,-0.233456,1.649708,2.456556
200,-0.474139,1.929478,0.098221,0.193432,-0.666652,-0.281625,1.550351,2.308605
200,-0.522058,2.144822,0.103557,0.215020,-0.725030,-0.319086,1.723382,2.566262
200,-0.532801,2.113415,0.102796,0.211872,-0.734281,-0.331320,1.698146,2.528683
200,-0.696408,2.218536,0.105322,0.222410,-0.902838,-0.489977,1.782612,2.654460
200,-0.546619,2.113799,0.102806,0.211910,-0.748118,-0.345120,1.698455,2.529144
200,-0.395857,2.157606,0.103865,0.216302,-0.599433,-0.192281,1.733654,2.581558
200,-0.511545,2.177620,0.104346,0.218308,-0.716063,-0.307027,1.749736,2.605505
200,-0.426472,2.238574,0.105796,0.224419,-0.633833,-0.219111,1.798713,2.678436
200,-0.476642,2.022452,0.100560,0.202753,-0.673739,-0.279545,1.625057,2.419848
200,-0.450648,1.726761,0.092918,0.173109,-0.632767,-0.268528,1.387467,2.066056
200,-0.564236,2.286070,0.106913,0.229181,-0.773785,-0.354687,1.836876,2.735264
200,-0.398078,1.845203,0.096052,0.184983,-0.586340,-0.209816,1.482636,2.207770
200,-0.652249,1.868546,0.096658,0.187324,-0.841698,-0.462799,1.501392,2.235700
200,-0.480883,2.119638,0.102947,0.212496,-0.682660,-0.279106,1.703146,2.536129
